run_id,ncbi_taxon_id,taxon_rank_level,relative_abundance,name,lineage,CDF
ERR532384,702446,strain,0.0283999999999999,Phocaeicola vulgatus PC510,sk__Bacteria__2;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Phocaeicola__909656;s__Phocaeicola vulgatus__821;st__Phocaeicola vulgatus PC510__702446,0.8072387149247222
ERR532384,671267,species,0.0017,Phocaeicola sartorii,sk__Bacteria__2;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Phocaeicola__909656;s__Phocaeicola sartorii__671267,0.6903212688084397
ERR532384,470145,strain,0.002,Phocaeicola coprocola DSM 17136,sk__Bacteria__2;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Phocaeicola__909656;s__Phocaeicola coprocola__310298;st__Phocaeicola coprocola DSM 17136__470145,0.762505083367188
ERR532384,484018,strain,0.0003,Phocaeicola plebeius DSM 17135,sk__Bacteria__2;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Phocaeicola__909656;s__Phocaeicola plebeius__310297;st__Phocaeicola plebeius DSM 17135__484018,0.719194794631939
ERR532384,2184759,species,0.0327999999999999,Bacteroides sp. NMBE5,sk__Bacteria__2;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Bacteroides__816;s__Bacteroides sp. NMBE5__2184759,0.8096942278306044
ERR532384,816,genus,0.0046,Bacteroides,sk__Bacteria__2;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Bacteroides__816,0.041036087065977
ERR532384,997886,strain,0.0031,Bacteroides ovatus CL03T12C18,sk__Bacteria__2;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Bacteroides__816;s__Bacteroides ovatus__28116;st__Bacteroides ovatus CL03T12C18__997886,0.8436356242374432
ERR532384,997892,strain,0.0013,Bacteroides xylanisolvens CL03T12C04,sk__Bacteria__2;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Bacteroides__816;s__Bacteroides xylanisolvens__371601;st__Bacteroides xylanisolvens CL03T12C04__997892,0.7879219194794234
ERR532384,997888,strain,0.0007,Bacteroides finegoldii CL09T03C10,sk__Bacteria__2;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Bacteroides__816;s__Bacteroides finegoldii__338188;st__Bacteroides finegoldii CL09T03C10__997888,0.941032940219529
ERR532384,817,species,0.0109,Bacteroides fragilis,sk__Bacteria__2;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Bacteroides__816;s__Bacteroides fragilis__817,0.8304188694590808
